2014-11-23 20,부산 금정구,부곡동,221251,0.005,0.5,0.025,0.026,50,
2014-11-23 21,부산 금정구,부곡동,221251,0.006,0.5,0.009,0.042,62,
2014-11-23 22,부산 금정구,부곡동,221251,0.006,0.5,0.007,0.042,64,
2014-11-23 23,부산 금정구,부곡동,221251,0.007,0.5,0.006,0.04,64,
2014-11-23 24,부산 금정구,부곡동,221251,0.006,0.5,0.009,0.033,69,
2014-11-24 01,부산 금정구,부곡동,221251,0.005,0.5,0.011,0.028,59,
2014-11-24 02,부산 금정구,부곡동,221251,0.005,0.4,0.013,0.023,50,
2014-11-24 03,부산 금정구,부곡동,221251,0.005,0.4,0.014,0.02,47,
2014-11-24 04,부산 금정구,부곡동,221251,0.005,0.4,0.018,0.018,47,
2014-11-24 05,부산 금정구,부곡동,221251,0.005,0.4,0.014,0.02,42,
2014-11-24 06,부산 금정구,부곡동,221251,0.005,0.4,0.006,0.034,38,
2014-11-24 07,부산 금정구,부곡동,221251,0.005,0.5,0.004,0.042,44,
2014-11-24 08,부산 금정구,부곡동,221251,0.006,0.6,0.003,0.051,52,
2014-11-24 09,부산 금정구,부곡동,221251,0.007,0.6,0.004,0.049,56,
2014-11-24 10,부산 금정구,부곡동,221251,,,,,,
2014-11-24 11,부산 금정구,부곡동,221251,0.007,0.5,0.008,0.043,70,
2014-11-24 12,부산 금정구,부곡동,221251,0.007,0.5,0.015,0.036,67,
2014-11-24 13,부산 금정구,부곡동,221251,0.006,0.4,0.02,0.03,63,
2014-11-24 14,부산 금정구,부곡동,221251,0.005,0.4,0.021,0.028,58,
2014-11-24 15,부산 금정구,부곡동,221251,0.004,0.4,0.021,0.026,52,
2014-11-24 16,부산 금정구,부곡동,221251,0.004,0.3,0.022,0.024,40,
2014-11-24 17,부산 금정구,부곡동,221251,0.004,0.4,0.014,0.03,28,
2014-11-24 18,부산 금정구,부곡동,221251,0.004,0.4,0.015,0.027,22,
2014-11-24 19,부산 금정구,부곡동,221251,0.004,0.4,0.021,0.021,17,
2014-11-24 20,부산 금정구,부곡동,221251,0.004,0.4,0.024,0.018,15,
2014-11-24 21,부산 금정구,부곡동,221251,0.004,0.4,0.024,0.016,12,
2014-11-24 22,부산 금정구,부곡동,221251,0.004,0.3,0.027,0.014,10,
2014-11-24 23,부산 금정구,부곡동,221251,0.004,0.3,0.03,0.011,11,
2014-11-24 24,부산 금정구,부곡동,221251,0.004,0.3,0.031,0.009,10,
2014-11-25 01,부산 금정구,부곡동,221251,0.004,0.3,0.034,0.007,15,
2014-11-25 02,부산 금정구,부곡동,221251,0.004,0.2,0.034,0.007,15,
2014-11-25 03,부산 금정구,부곡동,221251,0.004,0.3,0.035,0.007,12,
2014-11-25 04,부산 금정구,부곡동,221251,0.004,0.3,0.037,0.006,17,
2014-11-25 05,부산 금정구,부곡동,221251,0.004,0.2,0.041,0.005,19,
2014-11-25 06,부산 금정구,부곡동,221251,0.004,0.3,0.04,0.006,25,
2014-11-25 07,부산 금정구,부곡동,221251,0.005,0.3,0.035,0.012,18,
2014-11-25 08,부산 금정구,부곡동,221251,0.005,0.4,0.025,0.023,29,
2014-11-25 09,부산 금정구,부곡동,221251,0.004,0.4,0.024,0.022,29,
2014-11-25 10,부산 금정구,부곡동,221251,0.004,0.3,0.019,0.029,22,
2014-11-25 11,부산 금정구,부곡동,221251,0.004,0.3,0.023,0.026,20,
2014-11-25 12,부산 금정구,부곡동,221251,0.004,0.3,0.028,0.019,20,
2014-11-25 13,부산 금정구,부곡동,221251,0.005,0.3,0.03,0.016,36,
2014-11-25 14,부산 금정구,부곡동,221251,0.005,0.3,0.032,0.013,41,
