2014-11-24 03,부산 기장군,기장읍,221231,0.003,0.4,0.031,0.021,28,
2014-11-24 04,부산 기장군,기장읍,221231,0.003,0.4,0.029,0.022,30,
2014-11-24 05,부산 기장군,기장읍,221231,0.003,0.4,0.027,0.023,26,
2014-11-24 06,부산 기장군,기장읍,221231,0.003,0.4,0.021,0.027,35,
2014-11-24 07,부산 기장군,기장읍,221231,0.003,0.6,0.012,0.033,35,
2014-11-24 08,부산 기장군,기장읍,221231,0.004,0.8,0.006,0.04,53,
2014-11-24 09,부산 기장군,기장읍,221231,0.004,0.8,0.004,0.041,94,
2014-11-24 10,부산 기장군,기장읍,221231,0.004,0.8,0.004,0.042,89,
2014-11-24 11,부산 기장군,기장읍,221231,0.005,0.6,0.006,0.04,77,
2014-11-24 12,부산 기장군,기장읍,221231,,,,,,
2014-11-24 13,부산 기장군,기장읍,221231,,,,,,
2014-11-24 14,부산 기장군,기장읍,221231,,,,,,
2014-11-24 15,부산 기장군,기장읍,221231,,,,,,
2014-11-24 16,부산 기장군,기장읍,221231,,,,,,
2014-11-24 17,부산 기장군,기장읍,221231,,,,,,
2014-11-24 18,부산 기장군,기장읍,221231,0.004,0.5,0.014,0.024,38,
2014-11-24 19,부산 기장군,기장읍,221231,0.003,0.3,0.019,0.022,15,
2014-11-24 20,부산 기장군,기장읍,221231,0.003,0.3,0.019,0.021,7,
2014-11-24 21,부산 기장군,기장읍,221231,0.003,0.4,0.022,0.019,7,
2014-11-24 22,부산 기장군,기장읍,221231,0.003,0.4,0.026,0.019,6,
2014-11-24 23,부산 기장군,기장읍,221231,0.003,0.2,0.028,0.018,7,
2014-11-24 24,부산 기장군,기장읍,221231,0.003,0.3,0.028,0.019,6,
2014-11-25 01,부산 기장군,기장읍,221231,0.003,0.3,0.032,0.018,6,
2014-11-25 02,부산 기장군,기장읍,221231,0.003,0.3,0.034,0.018,6,
2014-11-25 03,부산 기장군,기장읍,221231,0.003,0.2,0.032,0.018,8,
2014-11-25 04,부산 기장군,기장읍,221231,0.003,0.2,0.034,0.018,11,
2014-11-25 05,부산 기장군,기장읍,221231,0.003,0.2,0.036,0.018,11,
2014-11-25 06,부산 기장군,기장읍,221231,0.003,0.2,0.037,0.018,9,
